Transaction_ID,Date,Category,Product,Region,Store_ID,Base_Price,Units_Sold,Discount_Applied,Total_Revenue,Year,Month,Day_of_Week,Is_Weekend,Is_Outlier
107346,2023-04-21,Accessories,Headphones,South,STR_SOU_2,1294,5,0.1,5823.0,2023,4,4,0,0
107347,2023-04-21,Accessories,Keyboard,West,STR_WES_2,2921,2,0.07,5433.06,2023,4,4,0,0
107348,2023-04-21,Accessories,Mouse,East,STR_EAS_3,4692,1,0.03,4551.24,2023,4,4,0,0
107349,2023-04-21,Electronics,Smartphone,West,STR_WES_4,37215,1,0.0,37215.0,2023,4,4,0,0
107350,2023-04-21,Accessories,Headphones,West,STR_WES_4,4044,1,0.06,3801.36,2023,4,4,0,0
107351,2023-04-21,Electronics,Tablet,North,STR_NOR_1,33820,2,0.07,62905.2,2023,4,4,0,0
107352,2023-04-21,Electronics,Laptop,West,STR_WES_5,46007,1,0.07,42786.51,2023,4,4,0,0
107353,2023-04-21,Home Appliances,Vacuum Cleaner,South,STR_SOU_5,37140,5,0.01,183843.0,2023,4,4,0,0
107354,2023-04-21,Electronics,Smartphone,West,STR_WES_1,37729,2,0.08,69421.36,2023,4,4,0,0
107355,2023-04-21,Electronics,Laptop,North,STR_NOR_3,51835,3,0.09,141509.55,2023,4,4,0,0
107356,2023-04-21,Home Appliances,Air Conditioner,East,STR_EAS_1,32313,1,0.05,30697.35,2023,4,4,0,0
107357,2023-04-21,Home Appliances,Vacuum Cleaner,East,STR_EAS_5,17730,2,0.0,35460.0,2023,4,4,0,0
107358,2023-04-21,Home Appliances,Microwave,North,STR_NOR_3,17073,1,0.01,16902.27,2023,4,4,0,0
107359,2023-04-21,Accessories,Keyboard,South,STR_SOU_5,2757,5,0.09,12544.35,2023,4,4,0,0
107360,2023-04-21,Electronics,Tablet,North,STR_NOR_1,71515,3,0.05,203817.75,2023,4,4,0,0
107361,2023-04-21,Electronics,Tablet,South,STR_SOU_4,47577,5,0.03,230748.45,2023,4,4,0,0
107362,2023-04-21,Accessories,Mouse,South,STR_SOU_3,1411,7,0.04,9481.92,2023,4,4,0,0
107363,2023-04-21,Electronics,Smartphone,South,STR_SOU_4,62161,6,0.06,350588.04,2023,4,4,0,1
107364,2023-04-21,Accessories,Mouse,South,STR_SOU_4,3968,1,0.02,3888.64,2023,4,4,0,0
107365,2023-04-21,Accessories,Keyboard,West,STR_WES_3,4937,1,0.09,4492.67,2023,4,4,0,0
107366,2023-04-21,Home Appliances,Microwave,South,STR_SOU_5,36635,1,0.06,34436.9,2023,4,4,0,0
107367,2023-04-21,Accessories,Keyboard,South,STR_SOU_4,1405,3,0.08,3877.8,2023,4,4,0,0
107368,2023-04-21,Electronics,Laptop,North,STR_NOR_2,58026,2,0.09,105607.32,2023,4,4,0,0
107369,2023-04-21,Electronics,Smartphone,East,STR_EAS_4,40618,1,0.04,38993.28,2023,4,4,0,0
107370,2023-04-21,Home Appliances,Microwave,South,STR_SOU_4,33602,1,0.1,30241.8,2023,4,4,0,0
107371,2023-04-21,Electronics,Smartphone,South,STR_SOU_5,51893,2,0.1,93407.4,2023,4,4,0,0
107372,2023-04-21,Accessories,Headphones,West,STR_WES_5,1138,1,0.08,1046.96,2023,4,4,0,0
107373,2023-04-21,Electronics,Smartphone,South,STR_SOU_4,36540,2,0.04,70156.8,2023,4,4,0,0
107374,2023-04-21,Home Appliances,Microwave,East,STR_EAS_2,22892,2,0.03,44410.48,2023,4,4,0,0
107375,2023-04-21,Electronics,Tablet,West,STR_WES_1,59236,1,0.1,53312.4,2023,4,4,0,0
107376,2023-04-21,Accessories,Mouse,South,STR_SOU_5,3819,1,0.01,3780.81,2023,4,4,0,0
107377,2023-04-21,Home Appliances,Vacuum Cleaner,East,STR_EAS_3,15739,1,0.09,14322.49,2023,4,4,0,0
107378,2023-04-21,Accessories,Headphones,West,STR_WES_2,2033,2,0.07,3781.38,2023,4,4,0,0
107379,2023-04-21,Electronics,Smartphone,East,STR_EAS_1,45615,1,0.07,42421.95,2023,4,4,0,0
107380,2023-04-21,Accessories,Headphones,North,STR_NOR_5,2951,4,0.07,10977.72,2023,4,4,0,0
107381,2023-04-21,Home Appliances,Microwave,North,STR_NOR_3,34119,3,0.02,100309.86,2023,4,4,0,0
107382,2023-04-21,Home Appliances,Microwave,South,STR_SOU_3,33500,2,0.04,64320.0,2023,4,4,0,0
107383,2023-04-21,Electronics,Laptop,West,STR_WES_3,35931,2,0.01,71143.38,2023,4,4,0,0
107384,2023-04-21,Home Appliances,Microwave,North,STR_NOR_2,21944,2,0.07,40815.84,2023,4,4,0,0
107385,2023-04-21,Electronics,Smartphone,West,STR_WES_2,70269,1,0.09,63944.79,2023,4,4,0,0
107386,2023-04-21,Accessories,Headphones,East,STR_EAS_2,4320,11,0.05,45144.0,2023,4,4,0,0
107387,2023-04-21,Electronics,Smartphone,East,STR_EAS_1,55203,7,0.1,347778.9,2023,4,4,0,1
107388,2023-04-21,Home Appliances,Air Conditioner,East,STR_EAS_5,33546,2,0.01,66421.08,2023,4,4,0,0
107389,2023-04-21,Electronics,Tablet,North,STR_NOR_4,40471,1,0.09,36828.61,2023,4,4,0,0
107390,2023-04-21,Accessories,Mouse,East,STR_EAS_3,4081,2,0.01,8080.38,2023,4,4,0,0
107391,2023-04-21,Accessories,Headphones,North,STR_NOR_1,4093,4,0.03,15880.84,2023,4,4,0,0
107392,2023-04-21,Electronics,Smartphone,West,STR_WES_1,47984,1,0.07,44625.12,2023,4,4,0,0
107393,2023-04-21,Electronics,Smartphone,West,STR_WES_5,72089,1,0.07,67042.77,2023,4,4,0,0
107394,2023-04-21,Home Appliances,Microwave,East,STR_EAS_5,33563,2,0.08,61755.92,2023,4,4,0,0
107395,2023-04-21,Home Appliances,Vacuum Cleaner,East,STR_EAS_4,24347,3,0.08,67197.72,2023,4,4,0,0
107396,2023-04-21,Electronics,Laptop,South,STR_SOU_3,67714,2,0.02,132719.44,2023,4,4,0,0
107397,2023-04-21,Electronics,Laptop,West,STR_WES_5,47356,3,0.05,134964.6,2023,4,4,0,0
107398,2023-04-21,Electronics,Laptop,East,STR_EAS_3,66913,1,0.02,65574.74,2023,4,4,0,0
107399,2023-04-21,Accessories,Headphones,West,STR_WES_1,4119,1,0.1,3707.1,2023,4,4,0,0
107400,2023-04-21,Accessories,Headphones,West,STR_WES_3,1404,1,0.06,1319.76,2023,4,4,0,0
107401,2023-04-21,Accessories,Mouse,East,STR_EAS_3,4691,1,0.04,4503.36,2023,4,4,0,0
107402,2023-04-21,Accessories,Headphones,West,STR_WES_1,3247,3,0.07,9059.13,2023,4,4,0,0
107403,2023-04-21,Home Appliances,Air Conditioner,North,STR_NOR_5,41639,1,0.01,41222.61,2023,4,4,0,0
107404,2023-04-21,Home Appliances,Vacuum Cleaner,West,STR_WES_3,18571,1,0.01,18385.29,2023,4,4,0,0
107405,2023-04-21,Accessories,Mouse,South,STR_SOU_1,3358,3,0.05,9570.3,2023,4,4,0,0
107406,2023-04-21,Electronics,Smartphone,North,STR_NOR_3,76652,1,0.08,70519.84,2023,4,4,0,0
107407,2023-04-21,Electronics,Tablet,East,STR_EAS_3,77823,4,0.08,286388.64,2023,4,4,0,0
107408,2023-04-21,Home Appliances,Vacuum Cleaner,North,STR_NOR_2,19278,1,0.09,17542.98,2023,4,4,0,0
107409,2023-04-21,Electronics,Tablet,North,STR_NOR_3,25365,2,0.0,50730.0,2023,4,4,0,0
107410,2023-04-21,Electronics,Tablet,North,STR_NOR_3,72572,6,0.08,400597.44,2023,4,4,0,1
107411,2023-04-21,Accessories,Keyboard,South,STR_SOU_5,3305,6,0.02,19433.4,2023,4,4,0,0
107412,2023-04-21,Electronics,Laptop,East,STR_EAS_3,20714,1,0.02,20299.72,2023,4,4,0,0
107413,2023-04-21,Accessories,Mouse,East,STR_EAS_5,1932,4,0.08,7109.76,2023,4,4,0,0
107414,2023-04-21,Electronics,Smartphone,South,STR_SOU_4,70094,8,0.03,543929.44,2023,4,4,0,1
107415,2023-04-21,Accessories,Headphones,South,STR_SOU_5,2734,3,0.06,7709.88,2023,4,4,0,0
107416,2023-04-21,Home Appliances,Vacuum Cleaner,East,STR_EAS_3,16155,1,0.06,15185.7,2023,4,4,0,0
107417,2023-04-21,Home Appliances,Vacuum Cleaner,North,STR_NOR_3,33223,3,0.01,98672.31,2023,4,4,0,0
107418,2023-04-21,Electronics,Tablet,South,STR_SOU_4,29849,1,0.01,29550.51,2023,4,4,0,0
107419,2023-04-21,Home Appliances,Air Conditioner,South,STR_SOU_3,35045,2,0.05,66585.5,2023,4,4,0,0
107420,2023-04-21,Accessories,Headphones,West,STR_WES_1,2010,1,0.03,1949.7,2023,4,4,0,0
107421,2023-04-21,Electronics,Tablet,West,STR_WES_3,57403,3,0.1,154988.1,2023,4,4,0,0
107422,2023-04-21,Home Appliances,Air Conditioner,South,STR_SOU_5,25393,3,0.06,71608.26,2023,4,4,0,0
107423,2023-04-21,Accessories,Keyboard,West,STR_WES_5,3808,2,0.09,6930.56,2023,4,4,0,0
107424,2023-04-21,Accessories,Headphones,West,STR_WES_5,3498,1,0.05,3323.1,2023,4,4,0,0
107425,2023-04-21,Home Appliances,Vacuum Cleaner,South,STR_SOU_4,19083,1,0.08,17556.36,2023,4,4,0,0
107426,2023-04-21,Home Appliances,Air Conditioner,West,STR_WES_1,20488,8,0.04,157347.84,2023,4,4,0,0
107427,2023-04-21,Accessories,Keyboard,East,STR_EAS_3,3808,1,0.09,3465.28,2023,4,4,0,0
107428,2023-04-21,Home Appliances,Air Conditioner,West,STR_WES_3,16915,1,0.04,16238.4,2023,4,4,0,0
107429,2023-04-21,Accessories,Mouse,North,STR_NOR_5,3752,2,0.08,6903.68,2023,4,4,0,0
107430,2023-04-21,Accessories,Mouse,North,STR_NOR_5,1603,1,0.04,1538.88,2023,4,4,0,0
107431,2023-04-21,Electronics,Laptop,South,STR_SOU_3,46831,1,0.04,44957.76,2023,4,4,0,0
107432,2023-04-21,Electronics,Tablet,West,STR_WES_5,43637,4,0.02,171057.04,2023,4,4,0,0
107433,2023-04-21,Accessories,Keyboard,North,STR_NOR_3,2360,1,0.06,2218.4,2023,4,4,0,0
107434,2023-04-21,Electronics,Smartphone,East,STR_EAS_1,71454,4,0.06,268667.04,2023,4,4,0,0
107435,2023-04-21,Electronics,Smartphone,North,STR_NOR_2,51033,1,0.05,48481.35,2023,4,4,0,0
107436,2023-04-21,Electronics,Smartphone,South,STR_SOU_5,41358,1,0.01,40944.42,2023,4,4,0,0
107437,2023-04-21,Accessories,Headphones,East,STR_EAS_3,4273,1,0.03,4144.81,2023,4,4,0,0
107438,2023-04-21,Electronics,Laptop,South,STR_SOU_4,77557,2,0.04,148909.44,2023,4,4,0,0
107439,2023-04-21,Accessories,Mouse,North,STR_NOR_4,1465,2,0.06,2754.2,2023,4,4,0,0
107440,2023-04-21,Home Appliances,Vacuum Cleaner,North,STR_NOR_2,42148,2,0.03,81767.12,2023,4,4,0,0
107441,2023-04-21,Home Appliances,Vacuum Cleaner,West,STR_WES_3,27836,2,0.03,54001.84,2023,4,4,0,0
107442,2023-04-21,Home Appliances,Air Conditioner,South,STR_SOU_2,21852,2,0.06,41081.76,2023,4,4,0,0
107443,2023-04-21,Accessories,Keyboard,South,STR_SOU_2,4107,7,0.07,26736.57,2023,4,4,0,0
107444,2023-04-21,Home Appliances,Microwave,West,STR_WES_1,38302,1,0.05,36386.9,2023,4,4,0,0
107445,2023-04-21,Accessories,Headphones,South,STR_SOU_1,4937,2,0.08,9084.08,2023,4,4,0,0
107446,2023-04-21,Accessories,Headphones,North,STR_NOR_1,3341,2,0.01,6615.18,2023,4,4,0,0
107447,2023-04-21,Electronics,Laptop,West,STR_WES_2,27966,2,0.07,52016.76,2023,4,4,0,0
107448,2023-04-21,Accessories,Mouse,West,STR_WES_2,2781,1,0.07,2586.33,2023,4,4,0,0
107449,2023-04-21,Accessories,Headphones,East,STR_EAS_1,1369,2,0.03,2655.86,2023,4,4,0,0
107450,2023-04-21,Electronics,Tablet,West,STR_WES_5,79178,3,0.06,223281.96,2023,4,4,0,0
107451,2023-04-21,Electronics,Tablet,North,STR_NOR_3,48564,3,0.03,141321.24,2023,4,4,0,0
107452,2023-04-22,Home Appliances,Vacuum Cleaner,East,STR_EAS_4,16077,3,0.08,44372.52,2023,4,5,1,0
107453,2023-04-22,Accessories,Headphones,North,STR_NOR_5,4084,1,0.03,3961.48,2023,4,5,1,0
107454,2023-04-22,Accessories,Mouse,West,STR_WES_5,1554,3,0.07,4335.66,2023,4,5,1,0
107455,2023-04-22,Electronics,Smartphone,North,STR_NOR_2,25265,5,0.01,125061.75,2023,4,5,1,0
107456,2023-04-22,Accessories,Keyboard,East,STR_EAS_4,2717,2,0.04,5216.64,2023,4,5,1,0
107457,2023-04-22,Home Appliances,Air Conditioner,South,STR_SOU_2,17833,2,0.09,32456.06,2023,4,5,1,0
107458,2023-04-22,Electronics,Smartphone,East,STR_EAS_3,70233,1,0.02,68828.34,2023,4,5,1,0
107459,2023-04-22,Home Appliances,Vacuum Cleaner,South,STR_SOU_5,25609,6,0.09,139825.14,2023,4,5,1,0
107460,2023-04-22,Accessories,Mouse,East,STR_EAS_3,1647,1,0.0,1647.0,2023,4,5,1,0
107461,2023-04-22,Home Appliances,Air Conditioner,South,STR_SOU_2,18403,2,0.1,33125.4,2023,4,5,1,0
107462,2023-04-22,Electronics,Tablet,South,STR_SOU_4,22009,1,0.04,21128.64,2023,4,5,1,0
107463,2023-04-22,Electronics,Smartphone,East,STR_EAS_3,64040,5,0.04,307392.0,2023,4,5,1,0
107464,2023-04-22,Accessories,Headphones,East,STR_EAS_1,4607,1,0.04,4422.72,2023,4,5,1,0
107465,2023-04-22,Accessories,Headphones,North,STR_NOR_5,1499,1,0.05,1424.05,2023,4,5,1,0
107466,2023-04-22,Accessories,Headphones,North,STR_NOR_1,1009,1,0.02,988.82,2023,4,5,1,0
107467,2023-04-22,Home Appliances,Air Conditioner,South,STR_SOU_3,44065,1,0.03,42743.05,2023,4,5,1,0
107468,2023-04-22,Home Appliances,Vacuum Cleaner,East,STR_EAS_2,27259,2,0.08,50156.56,2023,4,5,1,0
107469,2023-04-22,Accessories,Headphones,South,STR_SOU_1,2384,1,0.05,2264.8,2023,4,5,1,0
107470,2023-04-22,Electronics,Laptop,East,STR_EAS_1,33424,1,0.03,32421.28,2023,4,5,1,0
107471,2023-04-22,Electronics,Tablet,West,STR_WES_5,71486,2,0.09,130104.52,2023,4,5,1,0
107472,2023-04-22,Electronics,Laptop,West,STR_WES_2,62195,1,0.05,59085.25,2023,4,5,1,0
107473,2023-04-22,Home Appliances,Microwave,West,STR_WES_3,38818,2,0.08,71425.12,2023,4,5,1,0
107474,2023-04-22,Home Appliances,Vacuum Cleaner,North,STR_NOR_3,44268,3,0.1,119523.6,2023,4,5,1,0
107475,2023-04-22,Electronics,Laptop,East,STR_EAS_3,50163,2,0.09,91296.66,2023,4,5,1,0
107476,2023-04-22,Home Appliances,Air Conditioner,South,STR_SOU_5,39885,4,0.01,157944.6,2023,4,5,1,0
107477,2023-04-22,Electronics,Tablet,North,STR_NOR_5,21256,1,0.08,19555.52,2023,4,5,1,0
107478,2023-04-22,Home Appliances,Microwave,West,STR_WES_2,16091,2,0.06,30251.08,2023,4,5,1,0
107479,2023-04-22,Home Appliances,Microwave,South,STR_SOU_2,15876,3,0.08,43817.76,2023,4,5,1,0
107480,2023-04-22,Home Appliances,Microwave,West,STR_WES_5,34373,1,0.09,31279.43,2023,4,5,1,0
107481,2023-04-22,Electronics,Tablet,East,STR_EAS_4,48132,1,0.06,45244.08,2023,4,5,1,0
107482,2023-04-22,Home Appliances,Microwave,West,STR_WES_5,28441,1,0.04,27303.36,2023,4,5,1,0
107483,2023-04-22,Accessories,Mouse,East,STR_EAS_1,1314,4,0.05,4993.2,2023,4,5,1,0
107484,2023-04-22,Electronics,Smartphone,North,STR_NOR_3,76286,1,0.07,70945.98,2023,4,5,1,0
107485,2023-04-22,Electronics,Smartphone,East,STR_EAS_1,58534,1,0.01,57948.66,2023,4,5,1,0
107486,2023-04-22,Accessories,Mouse,West,STR_WES_3,1734,1,0.09,1577.94,2023,4,5,1,0
107487,2023-04-22,Accessories,Keyboard,North,STR_NOR_2,3350,2,0.04,6432.0,2023,4,5,1,0
107488,2023-04-22,Electronics,Tablet,West,STR_WES_2,24016,4,0.08,88378.88,2023,4,5,1,0
107489,2023-04-22,Electronics,Tablet,North,STR_NOR_5,42551,1,0.03,41274.47,2023,4,5,1,0
107490,2023-04-22,Electronics,Laptop,South,STR_SOU_1,22269,6,0.01,132277.86,2023,4,5,1,0
107491,2023-04-22,Home Appliances,Microwave,South,STR_SOU_1,19714,3,0.08,54410.64,2023,4,5,1,0
107492,2023-04-22,Electronics,Smartphone,West,STR_WES_3,61931,3,0.02,182077.14,2023,4,5,1,0
107493,2023-04-22,Accessories,Headphones,North,STR_NOR_3,1491,2,0.04,2862.72,2023,4,5,1,0
107494,2023-04-22,Electronics,Laptop,South,STR_SOU_1,72370,6,0.06,408166.8,2023,4,5,1,1
107495,2023-04-22,Electronics,Laptop,West,STR_WES_5,69655,1,0.07,64779.15,2023,4,5,1,0
107496,2023-04-22,Accessories,Keyboard,North,STR_NOR_5,4596,3,0.01,13650.12,2023,4,5,1,0
107497,2023-04-22,Accessories,Mouse,South,STR_SOU_2,4955,1,0.03,4806.35,2023,4,5,1,0
107498,2023-04-22,Accessories,Headphones,East,STR_EAS_1,2081,5,0.05,9884.75,2023,4,5,1,0
107499,2023-04-22,Home Appliances,Air Conditioner,South,STR_SOU_4,24090,1,0.04,23126.4,2023,4,5,1,0
107500,2023-04-22,Home Appliances,Microwave,North,STR_NOR_4,17364,4,0.06,65288.64,2023,4,5,1,0
107501,2023-04-22,Home Appliances,Vacuum Cleaner,South,STR_SOU_2,42055,1,0.05,39952.25,2023,4,5,1,0
107502,2023-04-22,Home Appliances,Vacuum Cleaner,North,STR_NOR_1,31500,3,0.09,85995.0,2023,4,5,1,0
107503,2023-04-22,Home Appliances,Microwave,East,STR_EAS_3,28084,1,0.1,25275.6,2023,4,5,1,0
107504,2023-04-22,Electronics,Tablet,East,STR_EAS_1,61124,4,0.04,234716.16,2023,4,5,1,0
107505,2023-04-22,Accessories,Keyboard,East,STR_EAS_4,4733,1,0.08,4354.36,2023,4,5,1,0
107506,2023-04-22,Accessories,Mouse,West,STR_WES_3,1904,4,0.06,7159.04,2023,4,5,1,0
107507,2023-04-22,Home Appliances,Microwave,South,STR_SOU_4,44358,2,0.08,81618.72,2023,4,5,1,0
107508,2023-04-22,Home Appliances,Microwave,South,STR_SOU_2,22342,3,0.01,66355.74,2023,4,5,1,0
107509,2023-04-22,Home Appliances,Microwave,North,STR_NOR_3,43989,1,0.07,40909.77,2023,4,5,1,0
107510,2023-04-22,Electronics,Tablet,West,STR_WES_3,63251,4,0.03,245413.88,2023,4,5,1,0
107511,2023-04-22,Accessories,Keyboard,South,STR_SOU_1,4579,1,0.09,4166.89,2023,4,5,1,0
107512,2023-04-22,Home Appliances,Air Conditioner,South,STR_SOU_5,27405,1,0.09,24938.55,2023,4,5,1,0
107513,2023-04-22,Electronics,Tablet,West,STR_WES_2,69917,4,0.09,254497.88,2023,4,5,1,0
107514,2023-04-22,Accessories,Headphones,North,STR_NOR_2,3145,2,0.01,6227.1,2023,4,5,1,0
107515,2023-04-22,Accessories,Mouse,East,STR_EAS_3,1619,1,0.01,1602.81,2023,4,5,1,0
107516,2023-04-22,Accessories,Mouse,North,STR_NOR_2,2156,2,0.0,4312.0,2023,4,5,1,0
107517,2023-04-22,Home Appliances,Microwave,West,STR_WES_1,32461,4,0.09,118158.04,2023,4,5,1,0
107518,2023-04-22,Accessories,Keyboard,North,STR_NOR_5,1496,2,0.01,2962.08,2023,4,5,1,0
107519,2023-04-22,Electronics,Smartphone,North,STR_NOR_1,36470,1,0.07,33917.1,2023,4,5,1,0
107520,2023-04-22,Electronics,Smartphone,South,STR_SOU_5,69764,3,0.02,205106.16,2023,4,5,1,0
107521,2023-04-22,Home Appliances,Air Conditioner,East,STR_EAS_3,22275,1,0.06,20938.5,2023,4,5,1,0
107522,2023-04-22,Electronics,Tablet,South,STR_SOU_1,57793,3,0.09,157774.89,2023,4,5,1,0
107523,2023-04-22,Electronics,Laptop,South,STR_SOU_3,37506,1,0.0,37506.0,2023,4,5,1,0
107524,2023-04-22,Home Appliances,Microwave,North,STR_NOR_3,43604,2,0.01,86335.92,2023,4,5,1,0
107525,2023-04-22,Home Appliances,Air Conditioner,North,STR_NOR_1,30689,1,0.03,29768.33,2023,4,5,1,0
107526,2023-04-22,Electronics,Tablet,North,STR_NOR_1,78840,1,0.09,71744.4,2023,4,5,1,0
107527,2023-04-22,Accessories,Headphones,South,STR_SOU_5,3297,2,0.1,5934.6,2023,4,5,1,0
107528,2023-04-22,Electronics,Smartphone,West,STR_WES_1,43972,4,0.01,174129.12,2023,4,5,1,0
107529,2023-04-22,Accessories,Keyboard,East,STR_EAS_1,2138,2,0.06,4019.44,2023,4,5,1,0
107530,2023-04-22,Electronics,Laptop,East,STR_EAS_5,54096,4,0.07,201237.12,2023,4,5,1,0
107531,2023-04-22,Home Appliances,Air Conditioner,South,STR_SOU_4,35222,3,0.03,102496.02,2023,4,5,1,0
107532,2023-04-22,Accessories,Mouse,West,STR_WES_5,4627,4,0.1,16657.2,2023,4,5,1,0
107533,2023-04-22,Home Appliances,Microwave,South,STR_SOU_4,27417,4,0.07,101991.24,2023,4,5,1,0
107534,2023-04-22,Accessories,Keyboard,West,STR_WES_5,4862,1,0.01,4813.38,2023,4,5,1,0
107535,2023-04-22,Electronics,Tablet,East,STR_EAS_4,63689,1,0.09,57956.99,2023,4,5,1,0
107536,2023-04-22,Electronics,Laptop,North,STR_NOR_1,71898,2,0.07,133730.28,2023,4,5,1,0
107537,2023-04-22,Home Appliances,Microwave,East,STR_EAS_3,27416,1,0.05,26045.2,2023,4,5,1,0
107538,2023-04-22,Home Appliances,Vacuum Cleaner,East,STR_EAS_1,28960,2,0.01,57340.8,2023,4,5,1,0
107539,2023-04-22,Accessories,Headphones,East,STR_EAS_2,3873,10,0.01,38342.7,2023,4,5,1,0
107540,2023-04-22,Accessories,Mouse,East,STR_EAS_3,3404,2,0.01,6739.92,2023,4,5,1,0
107541,2023-04-22,Home Appliances,Vacuum Cleaner,East,STR_EAS_5,23733,2,0.08,43668.72,2023,4,5,1,0
107542,2023-04-22,Accessories,Mouse,East,STR_EAS_1,3235,1,0.07,3008.55,2023,4,5,1,0
107543,2023-04-22,Home Appliances,Vacuum Cleaner,North,STR_NOR_5,44843,3,0.1,121076.1,2023,4,5,1,0
107544,2023-04-22,Electronics,Smartphone,West,STR_WES_5,50590,2,0.06,95109.2,2023,4,5,1,0
107545,2023-04-22,Home Appliances,Vacuum Cleaner,West,STR_WES_5,34894,4,0.0,139576.0,2023,4,5,1,0
107546,2023-04-22,Electronics,Tablet,North,STR_NOR_1,69381,3,0.08,191491.56,2023,4,5,1,0
107547,2023-04-22,Accessories,Mouse,South,STR_SOU_4,2649,1,0.09,2410.59,2023,4,5,1,0
107548,2023-04-22,Electronics,Smartphone,East,STR_EAS_2,28381,1,0.05,26961.95,2023,4,5,1,0
107549,2023-04-22,Accessories,Keyboard,East,STR_EAS_1,2863,1,0.04,2748.48,2023,4,5,1,0
107550,2023-04-22,Electronics,Laptop,North,STR_NOR_2,45109,2,0.02,88413.64,2023,4,5,1,0
107551,2023-04-22,Accessories,Keyboard,North,STR_NOR_2,1325,4,0.02,5194.0,2023,4,5,1,0
107552,2023-04-22,Home Appliances,Air Conditioner,East,STR_EAS_3,20331,1,0.07,18907.83,2023,4,5,1,0
107553,2023-04-22,Accessories,Keyboard,South,STR_SOU_2,4894,1,0.05,4649.3,2023,4,5,1,0
107554,2023-04-22,Accessories,Mouse,East,STR_EAS_3,3215,2,0.05,6108.5,2023,4,5,1,0
107555,2023-04-22,Home Appliances,Vacuum Cleaner,West,STR_WES_2,24611,3,0.04,70879.68,2023,4,5,1,0
107556,2023-04-22,Accessories,Keyboard,West,STR_WES_2,2958,2,0.03,5738.52,2023,4,5,1,0
107557,2023-04-22,Electronics,Laptop,North,STR_NOR_1,68784,3,0.04,198097.92,2023,4,5,1,0
107558,2023-04-22,Accessories,Headphones,West,STR_WES_2,3297,1,0.05,3132.15,2023,4,5,1,0
107559,2023-04-22,Accessories,Mouse,West,STR_WES_4,4596,2,0.02,9008.16,2023,4,5,1,0
107560,2023-04-22,Accessories,Headphones,East,STR_EAS_3,2929,3,0.02,8611.26,2023,4,5,1,0
107561,2023-04-22,Electronics,Smartphone,West,STR_WES_5,59552,2,0.02,116721.92,2023,4,5,1,0
107562,2023-04-22,Accessories,Keyboard,South,STR_SOU_2,3119,1,0.07,2900.67,2023,4,5,1,0
107563,2023-04-22,Home Appliances,Air Conditioner,North,STR_NOR_5,31225,1,0.03,30288.25,2023,4,5,1,0
107564,2023-04-22,Accessories,Mouse,North,STR_NOR_5,2081,3,0.01,6180.57,2023,4,5,1,0
107565,2023-04-22,Electronics,Laptop,East,STR_EAS_3,57468,1,0.06,54019.92,2023,4,5,1,0
107566,2023-04-22,Home Appliances,Air Conditioner,East,STR_EAS_4,38572,2,0.0,77144.0,2023,4,5,1,0
107567,2023-04-22,Electronics,Laptop,South,STR_SOU_3,37393,1,0.09,34027.63,2023,4,5,1,0
107568,2023-04-22,Electronics,Smartphone,South,STR_SOU_3,54524,1,0.08,50162.08,2023,4,5,1,0
107569,2023-04-22,Home Appliances,Vacuum Cleaner,East,STR_EAS_4,44507,2,0.02,87233.72,2023,4,5,1,0
107570,2023-04-22,Electronics,Smartphone,South,STR_SOU_4,54156,3,0.0,162468.0,2023,4,5,1,0
107571,2023-04-22,Accessories,Keyboard,West,STR_WES_2,3607,3,0.03,10496.37,2023,4,5,1,0
107572,2023-04-22,Electronics,Tablet,East,STR_EAS_1,48952,1,0.01,48462.48,2023,4,5,1,0
107573,2023-04-22,Home Appliances,Vacuum Cleaner,North,STR_NOR_5,21583,2,0.07,40144.38,2023,4,5,1,0
107574,2023-04-22,Accessories,Headphones,South,STR_SOU_1,1923,1,0.09,1749.93,2023,4,5,1,0
107575,2023-04-22,Home Appliances,Air Conditioner,East,STR_EAS_2,18428,5,0.01,91218.6,2023,4,5,1,0
107576,2023-04-22,Accessories,Keyboard,West,STR_WES_5,4831,2,0.06,9082.28,2023,4,5,1,0
107577,2023-04-22,Home Appliances,Microwave,South,STR_SOU_2,25555,1,0.01,25299.45,2023,4,5,1,0
107578,2023-04-22,Electronics,Tablet,West,STR_WES_2,21250,2,0.09,38675.0,2023,4,5,1,0
107579,2023-04-22,Electronics,Smartphone,South,STR_SOU_5,24412,1,0.1,21970.8,2023,4,5,1,0
107580,2023-04-22,Home Appliances,Microwave,West,STR_WES_4,36233,3,0.04,104351.04,2023,4,5,1,0
107581,2023-04-22,Accessories,Keyboard,North,STR_NOR_5,4265,3,0.05,12155.25,2023,4,5,1,0
107582,2023-04-22,Accessories,Headphones,North,STR_NOR_4,3645,4,0.05,13851.0,2023,4,5,1,0
107583,2023-04-22,Electronics,Laptop,North,STR_NOR_3,48538,2,0.01,96105.24,2023,4,5,1,0
107584,2023-04-22,Electronics,Smartphone,South,STR_SOU_2,25204,2,0.09,45871.28,2023,4,5,1,0
107585,2023-04-22,Accessories,Headphones,West,STR_WES_1,1629,1,0.08,1498.68,2023,4,5,1,0
107586,2023-04-22,Accessories,Keyboard,West,STR_WES_1,3200,1,0.04,3072.0,2023,4,5,1,0
107587,2023-04-22,Home Appliances,Microwave,East,STR_EAS_5,27531,4,0.08,101314.08,2023,4,5,1,0
